Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
423	to push	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	sogor	nan	nan	('to push', 'cent2245-hewa', 'sogor')	nan	93. Mendorong 
430	to squeeze	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	pəra	nan	nan	nan	nan	88. Memeras 
441	to bark	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	ulit ai	nan	nan	('to bark', 'cent2245-hewa', 'ulit_ai')	nan	113. Kulit kayu
442	to shoot	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	pasak	nan	nan	('to shoot', 'adon1237', 'ˈpasak')	nan	70. Menembak 
601	footprint	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	əpak	nan	nan	('footprint', 'cent2245-hewa', 'əpak')	nan	5. Kaki
603	return	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	gəwali	nan	nan	('return', 'cent2245-hewa', 'gəwali')	nan	9. Balik
606	stomach	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	tai dula	nan	nan	('stomach', 'cent2245-hewa', 'tai_dula')	nan	20. Isi perut
607	tooth	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	niʔu	nan	nan	('tooth', 'cent2245-hewa', 'niʔu')	nan	34. Gigi
609	fist	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	sadok	nan	nan	('fist', 'cent2245-hewa', 'sadok')	nan	72. Bertinju 
612	stem	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	a̤i	nan	nan	('stem', 'cent2245-hewa', 'a̤i')	nan	79. Batang 
614	swollen	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	bowo	nan	nan	('swollen', 'cent2245-hewa', 'bowo')	nan	87. Bengkak
618	worm	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	taibener	nan	nan	('worm', 'cent2245-hewa', 'taibener')	nan	107. Cacing 
625	dew	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	apun	nan	nan	('dew', 'cent2245-hewa', 'apun')	nan	137. Embun 
629	old	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	duan	nan	nan	('old', 'cent2245-hewa', 'duan')	nan	166. Tua 
631	right, correct	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	dəmen	nan	nan	('right, correct', 'cent2245-hewa', 'dəmen')	nan	170. Betul 
633	in	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	reta	nan	nan	('in', 'cent2245-hewa', 'reta')	nan	175. Di 
634	inside	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	ləman	nan	nan	('inside', 'cent2245-hewa', 'ləman')	nan	176. Dalam 
641	other	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	pehan	nan	nan	('other', 'cent2245-hewa', 'pehan')	nan	192. Lain
642	some	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	harua	nan	nan	('some', 'cent2245-hewa', 'harua')	nan	193. Beberapa 
